symbol,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,DividendDate,ExDividendDate,currentPrice,YOYPriceChange
AMD,2017-12-31,USD,12000000,88000000,None,-75000000,217000000,144000000,113000000,89000000,3000000,43000000,-54000000,-33000000,70000000,None,None,None,None,None,None,0,0,None,20000000,None,-79000000,None,-33000000,3552000000,2634000000,1185000000,1185000000,694000000,400000000,918000000,261000000,740000000,289000000,239000000,289000000,58000000,58000000,0,191000000,310000000,2956000000,1513000000,384000000,22000000,70000000,70000000,1454000000,None,1395000000,70000000,1325000000,1395000000,92000000,118000000,596000000,108000000,-7775000000,9000000,967000000,1787000000,5375000000,4017000000,3466000000,127000000,516000000,1196000000,1671000000,None,6000000,132000000,126000000,-12000000,-9000000,77000000,144000000,-15000000,18000000,138000000,43000000,-22000000,111000000,256000000,Common Stock,Advanced Micro Devices Inc,"Advanced Micro Devices, Inc. (AMD) is an American multinational semiconductor company based in Santa Clara, California, that develops computer processors and related technologies for business and consumer markets. AMD's main products include microprocessors, motherboard chipsets, embedded processors and graphics processors for servers, workstations, personal computers and embedded system applications.",2488,NASDAQ,USD,USA,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,"2485 AUGUSTINE DRIVE, SANTA CLARA, CA, US",December,2021-12-31,197008196000,4055000000,47.11,1.49,6.21,0,0,2.57,13.55,0.192,0.222,0.213,0.474,16434000000,7929000000,2.57,-0.454,0.488,153.59,47.11,28.09,11.99,24.71,11.09,43.76,1.95,164.46,72.5,128.78,112.69,1627360000,None,1995-04-27,10.2800,-0.0934744
AES,2016-12-31,USD,2897000000,1273000000,None,-147000000,-898000000,1151000000,2345000000,-237000000,-42000000,-777000000,-2136000000,-747000000,32000000,79000000,79000000,None,290000000,290000000,None,None,None,None,-79000000,None,26000000,37000000,-1130000000,36124000000,6416000000,1244000000,1774000000,622000000,2311000000,28171000000,20415000000,7919000000,1444000000,287000000,1157000000,997000000,621000000,530000000,657000000,1775000000,33330000000,5277000000,1238000000,None,None,None,24365000000,None,441000000,None,None,441000000,None,2327000000,2794000000,1904000000,None,8000000,659182232,2383000000,10281000000,7898000000,7898000000,-195000000,194000000,None,2525000000,464000000,-1431000000,-297000000,1134000000,1000000,-2000000,1002000000,1176000000,-1098000000,32000000,1444000000,-20000000,-3000000,36000000,1212000000,Common Stock,The AES Corporation,"The AES Corporation is a Fortune 500 company that generates and distributes electrical power. AES is headquartered in Arlington, Virginia.",874761,NYSE,USD,USA,ENERGY & TRANSPORTATION,COGENERATION SERVICES & SMALL POWER PRODUCERS,"4300 WILSON BOULEVARD, ARLINGTON, VA, US",December,2021-12-31,14074332000,3601000000,None,1.684,2.959,0,0.0302,-0.61,16.62,-0.0367,0.228,0.0471,-0.204,11141000000,2711000000,-0.61,-0.057,0.082,29.35,-,12.89,1.263,5.81,3.078,10.96,0.861,28.15,19.76,22.78,24.17,666714000,2022-02-15,2022-01-31,11.6200,0.2142111
AFL,2017-12-31,USD,6128000000,196000000,None,1650000000,91000000,1185000000,None,91000000,None,4604000000,-5431000000,-2065000000,None,1351000000,1351000000,None,661000000,661000000,None,None,1040000000,None,-1260000000,33000000,-1368000000,0,4604000000,137217000000,3491000000,3491000000,3491000000,None,None,434000000,434000000,547000000,9505000000,9505000000,None,120499000000,82524000000,85336000000,-71849000000,2212000000,112619000000,176000000,None,None,None,5289000000,5289000000,22000000,10597000000,None,None,10597000000,107330000000,99147000000,24598000000,11512000000,29895000000,135000000,390455000,-6660000000,21667000000,28327000000,14629000000,4087000000,2780000000,None,4149000000,-114000000,-240000000,-240000000,240000000,18389000000,-69000000,50000000,53000000,4018000000,-586000000,240000000,4604000000,6002000000,4258000000,4311000000,Common Stock,Aflac Incorporated,Aflac Inc. (American Family Life Assurance Company) is an American insurance company and is the largest provider of supplemental insurance in the United States.,4977,NYSE,USD,USA,FINANCE,ACCIDENT & HEALTH INSURANCE,"1932 WYNNTON RD, COLUMBUS, GA, US",December,2021-12-31,40258888000,5601000000,9.69,0.93,50.99,1.32,0.0268,6.39,32.82,0.196,0.252,0.0215,0.13,22105999000,9104000000,6.39,0.161,-0.081,62.92,9.69,12.02,1.821,1.239,1.948,-,0.93,66.55,46.59,61.52,56.76,649861000,2022-03-01,2022-02-15,87.7800,0.2612069
A,2017-10-31,USD,889000000,145000000,None,40000000,146000000,212000000,176000000,81000000,61000000,684000000,-304000000,-202000000,110000000,194000000,194000000,None,170000000,170000000,None,None,None,None,-128000000,None,389000000,8000000,684000000,8426000000,4169000000,2678000000,2678000000,575000000,801000000,4275000000,757000000,843000000,2968000000,361000000,2607000000,106000000,138000000,None,192000000,394000000,3591000000,1263000000,305000000,291000000,210000000,210000000,2537000000,None,1790000000,210000000,1801000000,2000000000,181000000,293000000,4831000000,0,-126000000,3000000,322000000,2409000000,4472000000,2063000000,2073000000,807000000,1251000000,341000000,1718000000,22000000,-79000000,22000000,79000000,-2000000,53000000,94000000,120000000,803000000,119000000,79000000,684000000,841000000,807000000,1002000000,Common Stock,Agilent Technologies Inc,"Agilent Technologies, Inc. is an American analytical instrumentation development and manufacturing company that offers its products and services to markets worldwide. Its global headquarters is located in Santa Clara, California.",1090872,NYSE,USD,USA,LIFE SCIENCES,INSTRUMENTS FOR MEAS & TESTING OF ELECTRICITY & ELEC SIGNALS,"5301 STEVENS CREEK BLVD, SANTA CLARA, CA, US",October,2022-01-31,40167944000,1779000000,33.93,2.61,17.18,0.792,0.0066,3.941,21.29,0.187,0.225,0.0908,0.242,6445000000,3407000000,3.941,0,0.081,173.35,33.93,26.95,6.23,7.27,6.26,22.71,1.043,179.11,111.87,144.13,151.88,300366000,2022-04-27,2022-04-04,68.0300,0.5613955
APD,2017-09-30,USD,5740300000,125900000,None,163800000,-130400000,865800000,1039700000,-124000000,-6400000,3021200000,2332900000,-1971400000,-798600000,None,None,None,787900000,787900000,None,None,2400000,None,68400000,None,1942800000,13400000,3000400000,18467200000,5876700000,3273600000,3677600000,335400000,1174000000,12590500000,8440200000,11107600000,1089800000,368300000,721500000,2739800000,1286900000,404000000,403300000,641800000,8281700000,2489000000,659500000,None,560400000,144000000,5792700000,None,3818800000,416400000,None,3962800000,114600000,1611900000,10086200000,2163500000,12846600000,249400000,218000000,2436100000,8187600000,5751500000,5751500000,1440000000,713500000,57600000,1086800000,None,-120600000,29800000,120600000,16500000,16600000,843200000,22600000,3261300000,260900000,120600000,1134400000,3529800000,3381900000,3404500000,Common Stock,Air Products and Chemicals Inc,"Air Products and Chemicals, Inc. is an American international corporation whose principal business is selling gases and chemicals for industrial uses. Air Products' headquarters is in Allentown, Pennsylvania.",2969,NYSE,USD,USA,LIFE SCIENCES,INDUSTRIAL INORGANIC CHEMICALS,"7201 HAMILTON BLVD, ALLENTOWN, PA, US",September,2021-12-31,53296333000,3657100000,24.55,1.298,62.35,6,0.0276,9.79,49.35,0.199,0.213,0.0547,0.154,10942000000,3136900000,9.79,0.163,0.261,312.05,24.55,23.53,4.871,3.881,5.24,14.17,0.831,314.83,228.44,280.08,285.02,221717000,2022-05-09,2022-03-31,151.2200,0.0058534
AKAM,2016-12-31,USD,871812000,125737000,1664000,22762000,-27237000,334302000,316289000,-3356000,None,316132000,-469426000,-359779000,None,373794000,373794000,None,None,None,None,None,None,0,-314234000,None,34696000,-7891000,320727000,4373146000,1309917000,324169000,837018000,None,368596000,3829813000,801017000,1283690000,1377966000,149463000,1228503000,1288138000,779311000,512849000,19733000,95953000,1148776000,374588000,76120000,56730000,None,None,877087000,None,590174000,None,721400000,590174000,6719000,118691000,3270218000,0,None,1733000,173254797,1530943000,2340049000,809106000,None,466510000,866883000,167628000,1073154000,14702000,-18638000,None,18638000,1300000,3788000,307700000,26642000,466362000,145635000,18638000,316132000,305224000,485000000,511642000,Common Stock,Akamai Technologies Inc,"Akamai Technologies, Inc. is a global content delivery network (CDN), cybersecurity, and cloud service company, providing web and Internet security services.",1086222,NASDAQ,USD,USA,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC","145 BROADWAY, CAMBRIDGE, MA, US",December,2021-12-31,16958130000,1161175000,26.8,0.917,28.14,0,0,3.93,21.28,0.188,0.233,0.0635,0.148,3461223000,2192267000,3.93,0.425,0.07,135.13,26.8,16.92,4.899,3.57,5.19,13.29,0.54,120.68,92.64,112.71,112.56,161000000,None,None,66.6800,0.266958
ALK,2017-12-31,USD,1590000000,84000000,None,80000000,20000000,372000000,1122000000,39000000,None,1034000000,-1129000000,-592000000,None,75000000,75000000,None,148000000,148000000,None,None,None,None,-75000000,None,-134000000,None,960000000,10746000000,2152000000,194000000,1621000000,57000000,341000000,8594000000,6284000000,2991000000,2076000000,133000000,1943000000,1427000000,8000000,1427000000,127000000,234000000,7286000000,2686000000,120000000,699000000,307000000,10000000,2338000000,None,2569000000,307000000,2262000000,2579000000,1336000000,425000000,3460000000,518000000,4193000000,1000000,123060638,-5418000000,7894000000,5418000000,2376000000,1208000000,2924000000,None,6686000000,34000000,-103000000,34000000,103000000,None,3000000,None,372000000,1159000000,199000000,103000000,1034000000,885000000,1262000000,1665000000,Common Stock,Alaska Air Group Inc,"Alaska Air Group is an airline holding company based in SeaTac, Washington, United States.",766421,NYSE,USD,USA,ENERGY & TRANSPORTATION,"AIR TRANSPORTATION, SCHEDULED","19300 INTERNATIONAL BOULEVARD, SEATTLE, WA, US",December,2021-12-31,7248754000,137000000,15.27,1.3,30.19,0,0,3.77,49.38,0.0774,-0.0416,-0.0115,0.141,6176000000,939000000,3.77,0.486,1.35,72.92,15.27,13.83,1.174,1.948,1.356,7.34,1.546,74.25,46.26,54.39,57.59,125912000,2020-03-05,2020-02-14,73.5100,-0.1715316
ALB,2017-12-31,USD,303979000,74584000,17522000,53421000,218244000,196928000,317703000,74545000,101545000,99468000,-357803000,-1086868000,None,250000000,250000000,None,177313000,140557000,None,None,27000000,None,-241762000,None,-1132453000,8239000,54850000,7750772000,2477563000,1137303000,1137303000,592781000,642551000,5273209000,2493310000,1631025000,2031858000,421503000,1610355000,499794000,534064000,38000,136064000,74164000,4076223000,1200925000,418537000,None,422012000,422012000,2893740000,None,1837372000,422012000,1415360000,1837372000,360376000,599174000,3674549000,None,2035163000,1105000,110547000,1106276000,3071976000,1965700000,1961996000,571660000,450286000,84330000,548863000,None,-7400000,-57962000,7400000,-63901000,-9512000,169500000,25100000,486667000,431817000,115350000,54850000,241594000,571660000,519167000,Common Stock,Albemarle Corporation,"Albemarle Corporation is a fine chemical manufacturing company based in Charlotte, North Carolina.",915913,NYSE,USD,USA,LIFE SCIENCES,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS","4250 CONGRESS STREET, SUITE 900, CHARLOTTE, NC, US",December,2021-12-31,22465251000,848804000,181.08,1.284,48.07,1.56,0.0085,1.06,28.73,0.0372,0.179,0.0347,0.0389,3327957000,1008471000,1.06,3.525,0.017,245.9,181.08,33.11,6.75,3.991,7.37,54.63,1.527,291.01,132.74,223.76,217.29,117037000,2022-01-03,2021-12-16,127.8900,0.485711
ARE,2017-12-31,USD,450882000,112113000,None,25573000,81920000,8637000,1569269000,502000,None,194204000,-1737126000,1420341000,-4914000,None,17934000,None,321800000,312131000,9619000,1275397000,5034667000,None,1257463000,None,129349000,1723000,169093000,12103953000,277186000,254381000,254381000,None,None,214885000,11070000,None,77663000,77663000,None,10931891000,110618000,523254000,33777000,11089522000,5620784000,449529000,None,None,None,50000000,3395804000,88184000,4764807000,4764910000,3395804000,4764807000,49645000,41387000,5949666000,None,50024000,998000,99783686,1910531000,2728135000,817604000,325609000,1418536000,75009000,None,491995000,1329000,-128645000,2257000,128645000,859730000,3562000,None,416783000,194204000,None,132096000,169093000,213762000,1418536000,1835319000,Common Stock,Alexandria Real Estate Equities Inc,"Alexandria Real Estate Equities, Inc. is an American real estate investment trust that invests in office buildings and laboratories leased to tenants in the life science and technology industries.",1035443,NYSE,USD,USA,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,"26 NORTH EUCLID AVENUE, PASADENA, CA, US",December,2021-12-31,30977761000,1296609000,50.7,844.2,102.44,4.48,0.0238,3.82,14.47,0.269,0.249,0.0125,0.0403,2126405000,1502850000,3.82,-0.856,0.262,231.45,50.7,51.55,14.57,1.834,18.24,23.83,0.843,224.95,150.77,202.32,198.09,159943000,2022-01-14,2021-12-30,130.5900,0.1751102
ALGN,2016-12-31,USD,438539000,51231000,None,156795000,105140000,37739000,195695000,90990000,5481000,231418000,-251477000,-135500000,None,103793000,103793000,None,None,None,None,14461000,None,None,-89332000,None,57106000,5544000,189682000,1396151000,952978000,389275000,640256000,27131000,247415000,435112000,175167000,135714000,81998000,20954000,61044000,355825000,104844000,250981000,None,13320000,400762000,354335000,28596000,191407000,None,None,1294000,None,0,None,None,None,None,1294000,999307000,None,131448000,8000,79553000,815294000,1079874000,264580000,None,248921000,554701000,75720000,566373000,None,4213000,None,None,-8000000,-10568000,None,24000000,240882000,51200000,None,189682000,189724000,248921000,272921000,Common Stock,Align Technology Inc,"Align Technology is a manufacturer of 3D digital scanners and the Invisalign clear aligners used in orthodontics. It is headquartered in San Jose, California.",1097149,NASDAQ,USD,USA,LIFE SCIENCES,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES","2820 ORCHARD PARKWAY, SAN JOSE, CA, US",December,2021-12-31,40416948000,1081921000,52.9,2.2,46.0,0,0,9.69,50.09,0.195,0.247,0.113,0.225,3952584000,2935355000,9.69,0.205,0.236,650.67,52.9,39.37,10.23,10.85,9.68,39.18,1.673,737.45,432.09,545.98,622.19,78853000,None,None,96.1300,0.459833
ALLE,2017-12-31,USD,347200000,195100000,None,-4600000,48500000,61600000,49300000,22700000,4400000,276700000,-50200000,-150900000,-1300000,60000000,60000000,None,0,60900000,None,None,700000000,None,-52800000,None,153800000,7700000,273300000,2542000000,1032700000,466200000,466200000,239800000,296600000,1524300000,252200000,455700000,1155500000,394300000,761200000,None,5300000,None,17000000,66200000,2136500000,460800000,188300000,None,35000000,35000000,1675700000,None,1492300000,35000000,1442300000,1492300000,202500000,23900000,401600000,None,544400000,1000000,94800000,462900000,2408200000,1945300000,1335300000,492500000,580400000,48300000,656000000,1200000,-105700000,1200000,105700000,-36900000,8900000,40000000,22100000,392300000,119000000,1600000,273300000,391100000,498000000,520100000,Common Stock,Allegion plc,"Allegion plc is an American-Irish provider based in Dublin of security products, for homes and businesses. It comprises thirty one global brands, including CISA, Interflex, LCN, Schlage and Von Duprin.",1579241,NYSE,USD,USA,TRADE & SERVICES,"SERVICES-DETECTIVE, GUARD & ARMORED CAR SERVICES","BLOCK D IVEAGH COURT, HARCOURT ROAD, DUBLIN 2, IE",December,2021-12-31,10155319000,613300000,21.55,1.872,8.61,1.44,0.0142,5.34,31.89,0.169,0.189,0.111,0.606,2867400000,1204900000,5.34,0.246,-0.025,143.85,21.55,20.28,3.542,13.27,3.876,16.91,1.152,147.91,106.57,123.44,133.02,88230000,2022-03-31,2022-03-15,79.5600,0.243125
LNT,2017-12-31,USD,521600000,212600000,None,-83800000,62100000,461800000,1466900000,-20600000,None,467500000,-1033400000,532600000,171100000,None,None,None,288300000,288300000,None,149600000,550000000,None,149600000,None,19700000,None,467500000,14187800000,905100000,27900000,27900000,222400000,482800000,1652100000,11234500000,None,None,None,None,503300000,396100000,None,46400000,69700000,10005600000,2149000000,477300000,None,1270900000,415200000,7656600000,None,4866300000,855700000,4010600000,5281500000,260800000,306400000,4182200000,-11100000,2346000000,2300000,231348646,1469900000,3382200000,1912300000,480900000,671200000,145500000,None,1264300000,None,-215600000,500000,215600000,3382200000,-17300000,None,461800000,534200000,66700000,215600000,455900000,467400000,749800000,1211600000,Common Stock,Alliant Energy Corporation,"Alliant Energy is a public utility holding company headquartered in Madison, Wisconsin providing power in Iowa and Wisconsin.",352541,NASDAQ,USD,USA,ENERGY & TRANSPORTATION,ELECTRIC & OTHER SERVICES COMBINED,"4902 NORTH BILTMORE LANE, SUITE 1000, MADISON, WI, US",December,2021-12-31,14495220000,1443000000,22.0,3.201,23.91,1.61,0.0306,2.63,14.66,0.18,0.214,0.0271,0.111,3669000000,1556000000,2.63,0.381,0.135,61.67,22.0,20.62,3.951,2.389,5.91,14.12,0.414,61.92,45.09,59.27,58.19,250479000,2022-02-15,2022-01-28,42.6100,0.1245711
ALL,2017-12-31,USD,4314000000,1343000000,0,391000000,556000000,5080000000,299000000,-342000000,None,26264000000,-1210000000,-2923000000,None,1495000000,1495000000,0,641000000,525000000,116000000,None,0,0,-1360000000,None,181000000,None,3554000000,112422000000,2561000000,617000000,2561000000,None,None,9993000000,1072000000,2270000000,556000000,4747000000,2181000000,82803000000,6740000000,1944000000,-8921000000,26525000000,89871000000,44000000,None,None,None,-1000000,6350000000,None,6350000000,-1000000,None,6350000000,77050000000,76100000000,22551000000,25982000000,43162000000,9000000,355000000,32555000000,39407000000,5969000000,29244000000,27408000000,255000000,None,5147000000,-212000000,-335000000,None,335000000,35273000000,20000000,290000000,99000000,4549000000,995000000,335000000,26264000000,3866000000,4884000000,4983000000,Common Stock,The Allstate Corporation,"The Allstate Corporation is an American insurance company, headquartered in Northfield Township, Illinois.",899051,NYSE,USD,USA,FINANCE,"FIRE, MARINE & CASUALTY INSURANCE","2775 SANDERS ROAD, NORTHBROOK, IL, US",December,2021-12-31,34562220000,8085000000,25.0,3.12,82.59,3.24,0.0281,4.967,171.6,0.0316,0.138,0.0388,0.186,50588000000,13969000000,4.967,-0.676,0.187,131.92,25.0,11.86,0.683,1.403,0.841,-,0.815,137.65,104.71,120.49,126.14,278346000,2022-01-03,2022-02-25,104.7100,0.4127091
GOOGL,2017-12-31,USD,37091000000,84000000,None,6012000000,5932000000,6915000000,13184000000,3768000000,None,12506000000,-31401000000,-8298000000,None,4846000000,4846000000,None,0,None,None,None,None,None,-4846000000,None,-2203000000,405000000,12662000000,197295000000,124308000000,10715000000,101871000000,749000000,18705000000,72987000000,42383000000,17264000000,19439000000,2692000000,16747000000,104357000000,13713000000,91156000000,2983000000,2672000000,44793000000,24183000000,3137000000,1772000000,0,0,20180000000,26000000,4026000000,3969000000,3943000000,4026000000,19614000000,3059000000,152502000000,None,113247000000,40247000000,694783000,65272000000,110855000000,45583000000,45583000000,26178000000,19765000000,16625000000,36390000000,None,-109000000,1312000000,109000000,-121000000,158000000,None,6915000000,27193000000,14531000000,109000000,12506000000,14072000000,27302000000,24393000000,Common Stock,Alphabet Inc,"Alphabet Inc. is an American multinational conglomerate headquartered in Mountain View, California. It was created through a restructuring of Google on October 2, 2015, and became the parent company of Google and several former Google subsidiaries. The two co-founders of Google remained as controlling shareholders, board members, and employees at Alphabet. Alphabet is the world's fourth-largest technology company by revenue and one of the world's most valuable companies.",1652044,NASDAQ,USD,USA,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","1600 AMPHITHEATRE PARKWAY, MOUNTAIN VIEW, CA, US",December,2021-12-31,1777366204000,91144004000,23.97,0.916,380.04,0,0,112.2,385.89,0.295,0.305,0.145,0.321,257637007000,146698000000,112.2,0.377,0.324,3454.77,23.97,22.83,6.9,6.85,6.26,15.58,1.07,3030.93,1994,2773.8,2713.43,300755000,None,None,1053.4000,0.3292952
GOOG,2017-12-31,USD,37091000000,84000000,None,6012000000,5932000000,6915000000,13184000000,3768000000,None,12506000000,-31401000000,-8298000000,None,4846000000,4846000000,None,0,None,None,None,None,None,-4846000000,None,-2203000000,405000000,12662000000,197295000000,124308000000,10715000000,101871000000,749000000,18705000000,72987000000,42383000000,17264000000,19439000000,2692000000,16747000000,104357000000,13713000000,91156000000,2983000000,2672000000,44793000000,24183000000,3137000000,1772000000,0,0,20180000000,26000000,4026000000,3969000000,3943000000,4026000000,19614000000,3059000000,152502000000,None,113247000000,40247000000,694783000,65272000000,110855000000,45583000000,45583000000,26178000000,19765000000,16625000000,36390000000,None,-109000000,1312000000,109000000,-121000000,158000000,None,6915000000,27193000000,14531000000,109000000,12506000000,14072000000,27302000000,24393000000,Common Stock,Alphabet Inc,"Alphabet Inc. is an American multinational conglomerate headquartered in Mountain View, California. It was created through a restructuring of Google on October 2, 2015, and became the parent company of Google and several former Google subsidiaries. The two co-founders of Google remained as controlling shareholders, board members, and employees at Alphabet. Alphabet is the world's fourth-largest technology company by revenue and one of the world's most valuable companies.",1652044,NASDAQ,USD,USA,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","1600 AMPHITHEATRE PARKWAY, MOUNTAIN VIEW, CA, US",December,2021-12-31,1778393547000,91144004000,23.98,0.916,380.04,0,0,112.2,385.89,0.295,0.305,0.145,0.321,257637007000,146698000000,112.2,0.377,0.324,3506.11,23.98,22.88,6.9,6.85,6.26,15.58,1.07,3042,2010,2775.53,2739.73,315639000,None,None,1046.4000,0.3557565
MO,2016-12-31,USD,4901000000,4097000000,None,-360000000,161000000,209000000,199000000,-10000000,171000000,10227000000,-467000000,-7771000000,0,2917000000,2917000000,None,4807000000,4807000000,None,None,0,None,-2917000000,None,-3316000000,None,14239000000,45932000000,7260000000,4569000000,4569000000,2051000000,151000000,38672000000,1958000000,2877000000,17321000000,12036000000,5285000000,17852000000,17852000000,None,220000000,513000000,33121000000,7375000000,425000000,None,0,0,25746000000,None,13881000000,0,13881000000,13881000000,None,427000000,12770000000,28912000000,36906000000,935000000,1943272224,11572000000,24174000000,14577000000,7765000000,8761000000,200000000,203000000,633000000,None,-747000000,7000000,754000000,-823000000,None,183000000,21000000,21847000000,7608000000,1577000000,14244000000,15467000000,22601000000,22622000000,Common Stock,Altria Group Inc,"Altria Group, Inc. (previously known as Philip Morris Companies, Inc.) is an American corporation and one of the world's largest producers and marketers of tobacco, cigarettes and related products. It operates worldwide and is headquartered in unincorporated Henrico County, Virginia, just outside the city of Richmond.",764180,NYSE,USD,USA,MANUFACTURING,CIGARETTES,"6601 WEST BROAD STREET, RICHMOND, VA, US",December,2021-12-31,93857309000,12164000000,38.53,8.76,1.765,3.52,0.0726,1.336,11.44,0.117,0.565,0.171,0.364,21110999000,13940000000,1.336,-0.149,0.006,54.08,38.53,10.78,4.446,27.3,5.58,22.42,0.637,52.17,40.96,49.42,47.96,1823180000,2022-01-10,2021-12-22,67.6200,0.1616561
AMZN,2017-12-31,USD,18365000000,0,None,7913000000,3583000000,11478000000,11955000000,-4786000000,3583000000,3033000000,-27084000000,9928000000,None,None,None,None,None,None,None,None,16231000000,None,None,None,1188000000,713000000,3033000000,131310000000,60197000000,20522000000,30986000000,16047000000,13164000000,74484000000,48866000000,23790000000,16721000000,3371000000,13350000000,22286000000,441000000,10464000000,1329000000,8897000000,103601000000,57883000000,34616000000,6100000000,5900000000,100000000,55156000000,13183000000,24942000000,100000000,24743000000,24942000000,18170000000,20975000000,27709000000,1837000000,8636000000,5000000,484000000,51222000000,177265000000,126043000000,111934000000,4106000000,13743000000,22620000000,14949000000,202000000,-848000000,202000000,848000000,247000000,346000000,8800000000,366000000,3802000000,769000000,848000000,3033000000,3534000000,4650000000,5016000000,Common Stock,Amazon.com Inc,"Amazon.com, Inc. is an American multinational technology company which focuses on e-commerce, cloud computing, digital streaming, and artificial intelligence. It is one of the Big Five companies in the U.S. information technology industry, along with Google, Apple, Microsoft, and Facebook. The company has been referred to as one of the most influential economic and cultural forces in the world, as well as the world's most valuable brand.",1018724,NASDAQ,USD,USA,TRADE & SERVICES,RETAIL-CATALOG & MAIL-ORDER HOUSES,"410 TERRY AVENUE NORTH, SEATTLE, WA, US",December,2021-12-31,1565087105000,59174998000,47.46,2.724,271.6,0,0,64.81,928.5,0.071,0.053,0.0419,0.288,469822013000,197478000000,64.81,0.975,0.094,4100.54,47.46,52.63,3.331,11.23,3.349,21.19,1.127,3773.08,2707.04,3171.98,3351.88,508844000,None,None,1169.4700,0.5595637
AEE,2017-12-31,USD,2118000000,384000000,None,80000000,16000000,76000000,2132000000,53000000,-17000000,529000000,-2204000000,102000000,-74000000,24000000,24000000,None,437000000,431000000,None,0,1345000000,None,-24000000,None,1000000,None,523000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Common Stock,Amcor plc,"Amcor plc is an Australian-American, UK-domiciled packaging company. It develops and produces flexible packaging, rigid containers, specialty cartons, closures and services for food, beverage, pharmaceutical, medical-device, home and personal-care, and other products.",1748790,NYSE,USD,USA,MANUFACTURING,MISCELLANEOUS MANUFACTURING INDUSTRIES,"83 TOWER ROAD NORTH, WARMLEY, BRISTOL, GB",June,2021-12-31,17862015000,2098000000,19.12,None,2.954,0.475,0.0407,0.617,8.86,0.0698,0.11,0.055,0.205,13588000000,2732000000,0.617,0.057,0.13,12.56,19.12,14.77,1.315,4.03,1.803,12.22,0.412,12.54,9.93,11.88,11.9,1513730000,2022-03-15,2022-02-22,58.9900,0.1244758
